Price,Type,Size,Beds,Bath,Location
7600000,Apartment,1370.0,3,3,Rampura
6000000,Apartment,1200.0,3,3,Mirpur
2700000,Apartment,600.0,2,2,Mirpur
10000000,Apartment,1480.0,3,3,BashundharaR-A
9000000,Apartment,1210.0,3,3,Uttara
17000000,Apartment,1900.0,4,4,BashundharaR-A
4600000,Apartment,1100.0,3,2,DakshinKhan
4600000,Apartment,1100.0,3,2,DakshinKhan
4600000,Apartment,1100.0,3,2,DakshinKhan
11000000,Apartment,1700.0,3,3,Uttara
5500000,Apartment,1150.0,3,3,Agargaon
10000000,Apartment,1480.0,3,3,BashundharaR-A
10000000,Apartment,1480.0,3,3,BashundharaR-A
19000000,Apartment,2250.0,4,3,Baridhara
7612500,Apartment,1275.0,3,3,Bashabo
5500000,Apartment,1185.0,3,2,Mirpur
28000000,Apartment,2880.0,3,3,Gulshan
30000000,Apartment,2639.0,3,4,Baridhara
5500000,Apartment,1300.0,4,4,Mirpur
2500000,Apartment,650.0,2,2,Mirpur
2700000,Apartment,650.0,2,2,Mirpur
30000000,Apartment,1870.0,3,3,Gulshan
30000000,Apartment,1870.0,3,3,Gulshan
7029000,Apartment,1530.0,3,3,Bashabo
13000000,Apartment,1646.0,3,4,Lalmatia
3800000,Apartment,902.0,2,2,DakshinKhan
7500000,Apartment,1343.0,3,3,Mirpur
4000000,Apartment,688.0,2,2,Mohammadpur
11500000,Apartment,1638.0,3,4,BashundharaR-A
6115000,Apartment,950.0,3,3,Bashabo
28000000,Apartment,1750.0,3,3,Dhanmondi
5700000,Apartment,1200.0,3,3,Keraniganj
11425000,Apartment,1600.0,4,4,Mirpur
11425000,Apartment,1600.0,4,4,Mirpur
11425000,Apartment,1600.0,4,4,Mirpur
9410000,Apartment,1340.0,3,3,Mirpur
9410000,Apartment,1340.0,3,3,Mirpur
9410000,Apartment,1340.0,3,3,Mirpur
9475000,Apartment,1350.0,3,3,Mirpur
9475000,Apartment,1350.0,3,3,Mirpur
9475000,Apartment,1350.0,3,3,Mirpur
7500000,Apartment,1300.0,3,3,Maghbazar
5000000,Apartment,1200.0,3,3,Savar
4500000,Apartment,810.0,2,2,Khilgaon
3500000,Apartment,660.0,2,2,Khilgaon
10000000,Apartment,1558.0,3,3,Shantinagar
6300000,Apartment,1060.0,2,2,Sutrapur
5400000,Apartment,900.0,2,2,Sutrapur
6200000,Apartment,1100.0,3,3,Banasree
10300000,Apartment,1800.0,4,4,Banasree
13000000,Apartment,1360.0,3,3,Kalabagan
9000000,Apartment,1460.0,3,3,Mohammadpur
2500000,Apartment,600.0,2,2,DakshinKhan
2500000,Apartment,700.0,2,2,DakshinKhan
2500000,Apartment,700.0,2,2,DakshinKhan
55000000,Apartment,3411.0,4,3,Banani
1900000,Apartment,600.0,2,2,DakshinKhan
3600000,Apartment,600.0,2,2,DakshinKhan
25000000,Apartment,1825.0,3,3,Gulshan
7200000,Apartment,1620.0,3,3,Turag
7500000,Apartment,1500.0,4,3,Ibrahimpur
5000000,Apartment,1140.0,3,2,Adabor
10800000,Apartment,1265.0,3,3,BaridharaDOHS
9500000,Apartment,1245.0,3,4,Lalbagh
50000000,Plot,9000.0,18,10,BashundharaR-A
10500000,Apartment,1260.0,3,4,BashundharaR-A
6000000,Apartment,1500.0,3,3,Badda
6000000,Apartment,1500.0,3,3,Badda
5200000,Apartment,1300.0,3,3,Badda
5400000,Apartment,1350.0,3,3,Badda
5236000,Apartment,1300.0,3,3,Badda
5344000,Apartment,1336.0,3,3,Badda
5344000,Apartment,1336.0,3,3,Badda
5400000,Apartment,1350.0,3,3,Badda
30000000,Apartment,2400.0,3,3,Dhanmondi
22000000,Apartment,1768.0,3,3,Dhanmondi
3700000,Apartment,885.0,3,2,DakshinKhan
3700000,Apartment,885.0,3,2,DakshinKhan
3700000,Apartment,885.0,3,2,DakshinKhan
3700000,Apartment,885.0,3,2,DakshinKhan
4000000,Apartment,970.0,2,2,DakshinKhan
4000000,Apartment,970.0,2,2,DakshinKhan
4000000,Apartment,970.0,2,2,DakshinKhan
4000000,Apartment,970.0,2,2,DakshinKhan
4600000,Apartment,1100.0,3,2,DakshinKhan
7900000,Apartment,1550.0,3,3,Mirpur
7500000,Apartment,1465.0,3,3,Badda
10200000,Building,2250.0,8,4,JatraBari
8755000,Apartment,1465.0,3,3,Banasree
6200000,Apartment,1100.0,3,3,Banasree
3000000,Apartment,850.0,3,2,JoarSahara
8000000,Apartment,1300.0,3,3,Maghbazar
20000000,Apartment,2250.0,4,4,Uttara
4000000,Apartment,750.0,2,2,Mirpur
7500000,Apartment,1510.0,4,4,Mirpur
12000000,Apartment,1650.0,3,3,BashundharaR-A
17000000,Apartment,2084.0,4,4,Mohammadpur
26000000,Apartment,2225.0,4,4,Mirpur
19400000,Apartment,2180.0,4,4,Mohammadpur
3800000,Apartment,650.0,1,1,Maghbazar
7300000,Apartment,1250.0,3,2,Maghbazar
7300000,Apartment,1250.0,3,2,Maghbazar
13600000,Apartment,1600.0,3,3,Uttara
4000000,Apartment,1000.0,2,2,JoarSahara
12800000,Apartment,1650.0,4,4,Mohammadpur
10500000,Apartment,1260.0,3,4,BashundharaR-A
4300000,Apartment,750.0,2,2,Motijheel
9300000,Apartment,1642.0,3,4,Uttara
9300000,Apartment,1642.0,3,4,Uttara
9300000,Apartment,1406.0,3,4,Uttara
4412000,Apartment,1103.0,3,3,Mirpur
24000000,Apartment,1986.0,3,3,Banani
3600000,Apartment,750.0,2,2,Keraniganj
3600000,Apartment,750.0,2,2,Keraniganj
3600000,Apartment,750.0,2,2,Keraniganj
3600000,Apartment,750.0,2,2,Keraniganj
3600000,Apartment,750.0,2,2,Keraniganj
3600000,Apartment,750.0,2,2,Keraniganj
3600000,Apartment,750.0,2,2,Keraniganj
3600000,Apartment,750.0,2,2,Keraniganj
5800000,Apartment,1000.0,3,2,Rampura
16500000,Apartment,2120.0,4,3,Uttara
16500000,Apartment,2120.0,4,3,Uttara
16500000,Apartment,2120.0,4,3,Uttara
16500000,Apartment,2120.0,3,3,Uttara
9000000,Apartment,1460.0,3,3,Mohammadpur
7600000,Apartment,1500.0,3,3,DakshinKhan
6400000,Apartment,1300.0,3,3,Mirpur
5800000,Apartment,1365.0,3,3,Mohammadpur
10000000,Apartment,1450.0,3,3,BashundharaR-A
6200000,Apartment,1100.0,3,2,Sutrapur
6200000,Apartment,1100.0,3,2,Sutrapur
9300000,Apartment,1460.0,3,3,Mohammadpur
9300000,Apartment,1460.0,3,3,Mohammadpur
6200000,Apartment,1100.0,3,2,Sutrapur
25645000,Duplex,3286.0,5,5,BashundharaR-A
6500000,Apartment,1242.0,3,3,Mirpur
7000000,Apartment,1500.0,3,3,Mirpur
4500000,Apartment,1000.0,3,2,Mirpur
3315000,Apartment,850.0,2,2,DakshinKhan
17510000,Apartment,2377.0,4,4,Banasree
5500000,Apartment,1320.0,3,2,DakshinKhan
6500000,Apartment,1150.0,3,2,Mirpur
12000000,Apartment,2170.0,3,4,Uttara
14000000,Apartment,1536.0,3,3,Niketan
7500000,Apartment,1370.0,3,3,DakshinKhan
15350000,Apartment,1800.0,4,5,BashundharaR-A
4348500,Apartment,1115.0,3,2,DakshinKhan
5000000,Apartment,950.0,2,2,Malibagh
7600000,Apartment,1405.0,3,3,Rampura
1600000,Apartment,400.0,2,1,Lalbagh
6000000,Apartment,1580.0,3,3,DakshinKhan
6500000,Apartment,910.0,2,2,Khilgaon
5600000,Apartment,1430.0,3,3,DakshinKhan
5500000,Apartment,1050.0,3,2,DakshinKhan
11000000,Apartment,1393.0,3,4,Uttara
11000000,Apartment,1393.0,3,4,Uttara
11000000,Apartment,1393.0,3,4,Uttara
12500000,Apartment,1290.0,3,3,Khilgaon
3315000,Apartment,850.0,2,2,DakshinKhan
3315000,Apartment,850.0,2,2,DakshinKhan
4000000,Apartment,850.0,2,2,Badda
8500000,Apartment,1250.0,3,3,Bashabo
6090000,Apartment,1450.0,3,3,DakshinKhan
8500000,Apartment,1600.0,4,4,Malibagh
9500000,Apartment,1600.0,4,4,Malibagh
32160000,Apartment,2680.0,3,3,Gulshan
8000000,Apartment,1200.0,3,3,Uttara
14000000,Apartment,2490.0,4,4,Mirpur
37000000,Apartment,2150.0,4,4,Gulshan
4600000,Apartment,1048.0,3,2,DakshinKhan
5600000,Apartment,1000.0,2,2,Rampura
10000000,Apartment,1350.0,3,4,BashundharaR-A
3500000,Apartment,700.0,2,2,Mohammadpur
9000000,Apartment,1350.0,3,3,BashundharaR-A
10000000,Apartment,1450.0,3,4,BashundharaR-A
12000000,Apartment,1450.0,3,3,BashundharaR-A
11000000,Apartment,1400.0,3,3,Tejgaon
14500000,Apartment,1900.0,3,4,BashundharaR-A
25000000,Apartment,3150.0,4,5,BashundharaR-A
4500000,Apartment,800.0,2,2,Motijheel
32800000,Apartment,2860.0,4,4,Niketan
12006000,Apartment,1715.0,3,4,BashundharaR-A
30000000,Apartment,1800.0,3,3,Baridhara
25550000,Apartment,2555.0,5,5,Gulshan
26000000,Duplex,3450.0,6,7,BashundharaR-A
8400000,Apartment,1400.0,3,3,Adabor
12993900,Apartment,1643.0,3,3,BashundharaR-A
13322500,Apartment,1643.0,3,3,BashundharaR-A
12993900,Apartment,1643.0,3,3,BashundharaR-A
13322500,Apartment,1643.0,3,3,BashundharaR-A
33000000,Apartment,3650.0,4,5,BashundharaR-A
9500000,Apartment,1480.0,3,3,Mirpur
9500000,Apartment,1480.0,3,3,Mirpur
8880000,Apartment,1480.0,3,3,Mirpur
9000000,Apartment,1480.0,3,3,Mirpur
9500000,Apartment,1480.0,3,3,Mirpur
9500000,Apartment,1480.0,3,3,Mirpur
10000000,Apartment,1300.0,3,3,BashundharaR-A
9639000,Apartment,1530.0,3,3,Dhanmondi
9639000,Apartment,1530.0,3,3,Dhanmondi
9450000,Apartment,1500.0,3,3,Dhanmondi
9450000,Apartment,1500.0,3,3,Dhanmondi
9639000,Apartment,1530.0,3,3,Dhanmondi
9639000,Apartment,1530.0,3,3,Dhanmondi
4500000,Apartment,900.0,3,2,Adabor
8750000,Apartment,1250.0,3,2,Mirpur
5000000,Apartment,1250.0,3,3,Mirpur
7500000,Apartment,1200.0,3,3,Mohammadpur
40000000,Apartment,2337.0,3,4,BananiDOHS
4000000,Apartment,900.0,2,2,Badda
3600000,Apartment,850.0,3,2,Mirpur
3600000,Apartment,850.0,3,2,Mirpur
6000000,Apartment,1600.0,3,3,Mirpur
13500000,Apartment,1700.0,4,4,Mohammadpur
3600000,Apartment,1000.0,3,2,Mirpur
5500000,Apartment,1136.0,3,2,DakshinKhan
6765000,Apartment,1370.0,3,3,Banasree
7000000,Apartment,1125.0,3,3,Uttara
6765000,Apartment,1370.0,3,3,Banasree
7000000,Apartment,1125.0,3,3,Uttara
12220000,Apartment,1880.0,3,4,BashundharaR-A
7000000,Apartment,1125.0,3,3,Uttara
12220000,Apartment,1880.0,3,4,BashundharaR-A
6765000,Apartment,1370.0,3,3,Banasree
12220000,Apartment,1880.0,3,4,BashundharaR-A
7000000,Apartment,1125.0,3,3,Uttara
12220000,Apartment,1880.0,3,4,BashundharaR-A
6125000,Apartment,1225.0,3,3,Shyamoli
12220000,Apartment,1880.0,3,4,BashundharaR-A
4284000,Apartment,1071.0,3,2,DakshinKhan
6125000,Apartment,1225.0,3,3,Shyamoli
12220000,Apartment,1880.0,3,4,BashundharaR-A
12220000,Apartment,1880.0,3,4,BashundharaR-A
8810000,Apartment,1385.0,3,3,DakshinKhan
8810000,Apartment,1385.0,3,3,DakshinKhan
8780000,Apartment,1380.0,3,3,DakshinKhan
8810000,Apartment,1385.0,3,3,DakshinKhan
8780000,Apartment,1380.0,3,3,DakshinKhan
8810000,Apartment,1385.0,3,3,DakshinKhan
8810000,Apartment,1385.0,3,3,DakshinKhan
8810000,Apartment,1385.0,3,3,DakshinKhan
8810000,Apartment,1385.0,3,3,DakshinKhan
8780000,Apartment,1380.0,3,3,DakshinKhan
8810000,Apartment,1385.0,3,3,DakshinKhan
8780000,Apartment,1380.0,3,3,DakshinKhan
8310000,Apartment,1385.0,3,3,DakshinKhan
8280000,Apartment,1380.0,3,3,DakshinKhan
16500000,Apartment,1510.0,3,3,Niketan
7250000,Apartment,1500.0,4,3,Mohammadpur
6575000,Apartment,1500.0,4,3,Mohammadpur
6575000,Apartment,1350.0,3,3,Mohammadpur
6575000,Apartment,1350.0,3,3,Mohammadpur
6575000,Apartment,1350.0,3,3,Mohammadpur
6575000,Apartment,1350.0,3,3,Mohammadpur
6575000,Apartment,1350.0,3,3,Mohammadpur
9230000,Apartment,1410.0,3,3,Dhanmondi
8872500,Apartment,1365.0,3,3,Dhanmondi
9230000,Apartment,1410.0,3,3,Dhanmondi
8872500,Apartment,1365.0,3,3,Dhanmondi
6500000,Apartment,1180.0,3,3,Mirpur
6500000,Apartment,1180.0,3,3,Mirpur
9000000,Apartment,1500.0,3,4,Mirpur
11200000,Apartment,1750.0,3,4,Adabor
8088000,Apartment,1348.0,3,3,Adabor
8543400,Apartment,1473.0,3,3,Adabor
10080000,Apartment,1680.0,3,3,Rampura
7818400,Apartment,1348.0,3,3,Adabor
8101500,Apartment,1473.0,3,3,Adabor
6500000,Apartment,1050.0,3,2,BashundharaR-A
5287500,Apartment,1175.0,3,2,Rampura
5197500,Apartment,1155.0,3,2,Rampura
4200000,Apartment,700.0,2,2,Hazaribag
7000000,Apartment,1732.0,4,4,Mohammadpur
5300000,Apartment,1243.0,3,3,Mohammadpur
4830000,Apartment,1150.0,3,3,Ibrahimpur
5670000,Apartment,1350.0,3,3,Ibrahimpur
5250000,Apartment,1250.0,3,3,Ibrahimpur
2500000,Apartment,750.0,2,2,Maniknagar
4500000,Apartment,800.0,2,2,Uttara
6200000,Apartment,1140.0,3,2,Mirpur
6200000,Apartment,1140.0,3,2,Mirpur
6200000,Apartment,1140.0,3,2,Mirpur
40000000,Apartment,2800.0,3,3,Gulshan
17871700,Apartment,2229.0,3,4,BashundharaR-A
17563300,Apartment,2229.0,3,4,BashundharaR-A
15056200,Apartment,1879.0,3,3,BashundharaR-A
14583900,Apartment,1943.0,3,3,Uttara
14583900,Apartment,1943.0,3,3,Uttara
17562300,Apartment,2351.0,4,3,Uttara
17562300,Apartment,2351.0,4,3,Uttara
19639400,Apartment,2058.0,3,4,Uttara
19639400,Apartment,2058.0,3,4,Uttara
2800000,Apartment,720.0,2,2,Shyampur
2800000,Apartment,720.0,2,2,Shyampur
2800000,Apartment,720.0,2,2,Shyampur
3300000,Apartment,750.0,2,2,Shyampur
3700000,Apartment,1429.0,3,3,Shyampur
4000000,Apartment,1100.0,3,3,Shyampur
3900000,Apartment,1100.0,3,3,Shyampur
2800000,Apartment,720.0,2,2,Shyampur
2800000,Apartment,720.0,2,2,Shyampur
2800000,Apartment,720.0,2,2,Shyampur
2800000,Apartment,720.0,2,2,Shyampur
2800000,Apartment,720.0,2,2,Shyampur
2800000,Apartment,720.0,2,2,Shyampur
35000000,Apartment,2300.0,3,3,Gulshan
35000000,Apartment,2300.0,3,3,Gulshan
18500000,Apartment,1725.0,3,4,Lalbagh
13000000,Apartment,1566.0,3,3,Niketan
11000000,Apartment,1500.0,3,3,Niketan
35000000,Apartment,2700.0,3,3,Gulshan
75000000,Apartment,4500.0,4,6,Gulshan
35000000,Apartment,2700.0,4,4,Baridhara
33000000,Apartment,2600.0,3,3,Baridhara
60000000,Apartment,3200.0,4,4,Baridhara
7200000,Apartment,1200.0,3,2,Uttara
18500000,Apartment,1850.0,3,3,Niketan
35000000,Apartment,3244.0,4,4,Gulshan
6500000,Apartment,1175.0,3,2,Adabor
12500000,Apartment,1520.0,3,3,Tejgaon
12000000,Apartment,1200.0,2,2,Banani
18500000,Apartment,1900.0,3,3,Banani
4500000,Apartment,1050.0,3,2,DakshinKhan
4500000,Apartment,1050.0,3,2,DakshinKhan
8000000,Apartment,1105.0,3,3,Malibagh
5800000,Apartment,1140.0,3,2,Mirpur
45000000,Apartment,2578.0,3,3,Baridhara
3000000,Apartment,650.0,2,2,Mirpur
3000000,Apartment,650.0,2,2,Mirpur
3200000,Apartment,650.0,2,2,Mirpur
80000000,Apartment,4200.0,4,4,Gulshan
40000000,Duplex,3200.0,4,5,Banani
30000000,Apartment,2300.0,3,3,Gulshan
30000000,Apartment,2300.0,3,3,Gulshan
10800000,Apartment,1200.0,3,3,Niketan
5200000,Apartment,807.0,2,2,Uttara
16000000,Apartment,2240.0,3,4,Uttara
20000000,Apartment,1486.0,4,4,Dhanmondi
8800000,Apartment,1450.0,3,3,Dhanmondi
9700000,Apartment,1350.0,3,3,Dhanmondi
13880000,Apartment,1388.0,3,3,Dhanmondi
12350000,Apartment,1900.0,3,3,Dhanmondi
7500000,Apartment,1800.0,4,4,Tejgaon
6500000,Apartment,1250.0,3,2,Hazaribag
21000000,Apartment,1850.0,3,4,Dhanmondi
5000000,Apartment,910.0,2,2,Dhanmondi
6500000,Apartment,1182.0,3,3,Dhanmondi
10000000,Apartment,1300.0,3,3,Dhanmondi
8500000,Apartment,1350.0,4,4,Hazaribag
13000000,Apartment,1270.0,3,3,Eskaton
7200000,Apartment,1250.0,3,2,JatraBari
9639000,Apartment,1530.0,3,3,Dhanmondi
13885100,Apartment,1405.0,3,3,Kalabagan
16052000,Apartment,1640.0,3,3,Kalabagan
33016500,Apartment,2277.0,3,4,Dhanmondi
33016500,Apartment,2277.0,3,4,Dhanmondi
4000000,Apartment,620.0,2,2,Dhanmondi
7000000,Apartment,1100.0,3,3,Dhanmondi
13500000,Apartment,1719.0,3,4,Hazaribag
9450000,Apartment,1500.0,3,3,Dhanmondi
9000000,Apartment,1200.0,3,2,Kalabagan
4800000,Apartment,800.0,2,2,Eskaton
9450000,Apartment,1500.0,3,3,Dhanmondi
7280000,Apartment,1400.0,3,3,Hazaribag
9500000,Apartment,1100.0,3,2,Lalbagh
33000000,Apartment,2130.0,4,4,Dhanmondi
27000000,Apartment,1850.0,3,3,Dhanmondi
6618000,Apartment,1103.0,3,3,Dhanmondi
7518000,Apartment,1253.0,3,3,Dhanmondi
1600000,Apartment,450.0,2,1,Bangshal
11295000,Apartment,1256.0,3,3,Dhanmondi
5200000,Apartment,750.0,2,2,Lalbagh
6250000,Apartment,1250.0,3,3,JatraBari
4000000,Apartment,850.0,3,2,Lalbagh
5300000,Apartment,1000.0,3,3,JatraBari
5500000,Apartment,1000.0,3,3,JatraBari
5300000,Apartment,1000.0,3,3,JatraBari
3800000,Apartment,950.0,3,2,Shyampur
3825000,Apartment,850.0,3,2,Kotwali
3825000,Apartment,850.0,3,2,Kotwali
4050000,Apartment,900.0,3,2,Kotwali
4050000,Apartment,900.0,3,2,Kotwali
4050000,Apartment,900.0,3,2,Kotwali
3825000,Apartment,850.0,3,2,Kotwali
30000000,Building,3600.0,16,8,Shyampur
11100000,Apartment,1300.0,3,3,Kathalbagan
6956415,Apartment,1545.0,3,3,Bangshal
5000000,Apartment,900.0,2,2,Hazaribag
7617500,Apartment,1385.0,3,3,Dhanmondi
22550000,Apartment,2050.0,3,3,Eskaton
14400000,Apartment,1200.0,2,2,Banani
5740000,Apartment,820.0,2,2,Sutrapur
5868000,Apartment,1200.0,3,2,Sutrapur
5000000,Apartment,715.0,2,2,Motijheel
11000000,Apartment,1890.0,3,3,Motijheel
11000000,Apartment,1711.0,3,3,Motijheel
10500000,Apartment,1566.0,3,3,Motijheel
12000000,Apartment,1450.0,3,4,Motijheel
10000000,Apartment,1711.0,3,3,Motijheel
7300000,Apartment,1222.0,2,2,Sutrapur
7592500,Apartment,1045.0,3,2,Motijheel
8500000,Apartment,1096.0,3,3,Motijheel
30000000,Apartment,2000.0,4,4,Gulshan
30000000,Apartment,2146.0,3,3,Gulshan
32000000,Apartment,2430.0,3,3,Gulshan
65000000,Apartment,4200.0,4,5,Gulshan
12000000,Apartment,1762.0,3,4,Banasree
81000000,Apartment,2700.0,4,4,Baridhara
6000000,Apartment,1004.0,3,2,AftabNagar
50000000,Apartment,2882.0,3,3,Baridhara
6500000,Apartment,1240.0,3,3,Khilgaon
8200000,Apartment,1654.0,3,4,Uttara
35000000,Apartment,2720.0,3,3,Gulshan
3200000,Apartment,860.0,3,2,Mohammadpur
5200000,Apartment,800.0,1,2,Tejgaon
5200000,Apartment,800.0,1,2,Tejgaon
13500000,Apartment,1465.0,3,3,Uttara
20000000,Apartment,2500.0,4,5,BashundharaR-A
4300000,Apartment,1250.0,3,2,Badda
5850000,Apartment,1300.0,3,3,Mirpur
6750000,Apartment,1500.0,3,3,Mirpur
6300000,Apartment,1400.0,3,3,Mirpur
6850000,Apartment,1500.0,3,3,Mirpur
5850000,Apartment,1300.0,3,3,Mirpur
6300000,Apartment,1400.0,3,3,Mirpur
6300000,Apartment,1400.0,3,3,Mirpur
5850000,Apartment,1300.0,3,3,Mirpur
6750000,Apartment,1500.0,3,3,Mirpur
6300000,Apartment,1400.0,3,3,Mirpur
7500000,Apartment,1350.0,3,3,Mirpur
7500000,Apartment,1350.0,3,3,Mirpur
7900000,Apartment,1350.0,3,3,Mirpur
7900000,Apartment,1350.0,3,3,Mirpur
7900000,Apartment,1350.0,3,3,Mirpur
7250000,Apartment,1350.0,3,3,Mirpur
15000000,Apartment,1400.0,3,3,Niketan
17000000,Apartment,1565.0,3,3,Niketan
5990600,Apartment,778.0,2,2,Bangshal
4000000,Apartment,965.0,2,2,Mugdapara
6400000,Apartment,950.0,2,2,Banasree
12000000,Apartment,1270.0,3,3,Eskaton
24500000,Apartment,1815.0,3,4,Sutrapur
7650000,Apartment,1300.0,3,2,Banasree
7650000,Apartment,1300.0,3,2,Banasree
7650000,Apartment,1300.0,3,2,Banasree
6200000,Apartment,1025.0,3,2,AftabNagar
5900000,Apartment,1170.0,3,2,AftabNagar
2500000,Apartment,600.0,2,1,JatraBari
11000000,Apartment,1510.0,3,3,AftabNagar
7500000,Apartment,1150.0,3,3,AftabNagar
6500000,Apartment,1170.0,3,2,AftabNagar
6800000,Apartment,1025.0,3,2,AftabNagar
7000000,Apartment,1130.0,3,3,AftabNagar
18500000,Apartment,1820.0,3,4,Eskaton
9000000,Duplex,1210.0,3,3,Kuril
8190000,Apartment,1300.0,3,3,Adabor
8500000,Apartment,1245.0,3,3,Malibagh
4000000,Apartment,950.0,2,2,Sutrapur
8190000,Apartment,1300.0,3,3,Adabor
8032500,Apartment,1275.0,3,3,Adabor
9450000,Apartment,1500.0,3,3,Dhanmondi
9450000,Apartment,1500.0,3,3,Dhanmondi
5900000,Apartment,1475.0,3,3,Bashabo
5648000,Apartment,1412.0,3,3,Bashabo
5418800,Apartment,1178.0,2,2,Bashabo
4600000,Apartment,1000.0,2,2,Bashabo
5635000,Apartment,1225.0,3,2,Bashabo
8500000,Apartment,1370.0,3,3,AftabNagar
4715000,Apartment,1025.0,2,2,Bashabo
4600000,Apartment,1000.0,2,2,Bashabo
4427000,Apartment,1165.0,3,3,Badda
4700000,Apartment,1175.0,3,3,Badda
5500000,Apartment,1015.0,2,2,Tejgaon
16000000,Apartment,2000.0,3,4,BashundharaR-A
19500000,Apartment,2300.0,3,3,Dhanmondi
6500000,Apartment,1100.0,3,3,DakshinKhan
28100000,Apartment,2228.0,3,4,Banani
35000000,Apartment,2500.0,3,4,Banani
4900000,Apartment,1170.0,3,3,Mirpur
5600000,Apartment,924.0,2,2,Maghbazar
4600000,Apartment,1150.0,2,2,DakshinKhan
4600000,Apartment,1150.0,2,2,DakshinKhan
4800000,Apartment,1200.0,3,2,DakshinKhan
74000000,Apartment,3700.0,4,4,Gulshan
5200000,Apartment,1300.0,3,3,Mohammadpur
37500000,Duplex,4000.0,5,6,BashundharaR-A
9880000,Apartment,1520.0,3,3,Adabor
9025000,Apartment,1550.0,3,3,Bashabo
74000000,Apartment,3700.0,4,4,Gulshan
4200000,Apartment,1050.0,2,2,DakshinKhan
6800000,Apartment,1250.0,3,3,Mirpur
7000000,Apartment,1050.0,3,3,Adabor
8500000,Apartment,1050.0,3,2,Tejgaon
8800000,Apartment,1050.0,3,2,Tejgaon
74000000,Apartment,3700.0,4,4,Gulshan
6000000,Apartment,1340.0,3,3,Mirpur
4200000,Apartment,1080.0,3,3,Mirpur
2500000,Apartment,650.0,2,2,Mirpur
2704800,Apartment,966.0,3,2,Savar
3000000,Apartment,750.0,2,2,DakshinKhan
6000000,Apartment,1200.0,3,2,DakshinKhan
21800000,Apartment,1744.0,3,4,Motijheel
20000000,Apartment,1744.0,3,4,Motijheel
3500000,Apartment,1050.0,3,2,Mohammadpur
6200000,Apartment,1250.0,3,3,DakshinKhan
6200000,Apartment,1250.0,3,3,DakshinKhan
2500000,Apartment,650.0,2,2,Mirpur
6200000,Apartment,1250.0,3,3,DakshinKhan
6200000,Apartment,1250.0,3,3,DakshinKhan
3800000,Apartment,1000.0,3,2,Bashabo
6600000,Apartment,1400.0,3,3,DakshinKhan
4000000,Apartment,1098.0,3,2,Mohammadpur
4000000,Apartment,1098.0,3,2,Mohammadpur
5764000,Apartment,1441.0,3,3,Mohammadpur
6600000,Apartment,1400.0,3,3,DakshinKhan
23000000,Apartment,2172.0,3,4,Mohammadpur
9200000,Apartment,1400.0,3,3,Bashabo
9200000,Apartment,1400.0,3,3,Bashabo
35000000,Apartment,2700.0,3,4,Gulshan
13125000,Apartment,1750.0,3,4,Uttara
13125000,Apartment,1750.0,3,4,Uttara
13125000,Apartment,1750.0,3,4,Uttara
7250000,Apartment,1450.0,3,3,Hazaribag
5300000,Apartment,1390.0,3,3,Mirpur
6550000,Apartment,1175.0,3,3,Tejgaon
7200000,Apartment,1175.0,3,3,Mohammadpur
4000000,Apartment,1098.0,3,2,Mohammadpur
5764000,Apartment,1441.0,3,3,Mohammadpur
4000000,Apartment,1098.0,3,2,Mohammadpur
5000000,Apartment,1320.0,3,3,Mohammadpur
4900000,Apartment,1320.0,3,3,Mohammadpur
6500000,Apartment,1040.0,3,3,Mohammadpur
5000000,Apartment,850.0,3,2,Mirpur
6250000,Apartment,1250.0,3,3,Hazaribag
7000000,Apartment,1400.0,3,3,Hazaribag
26500000,Apartment,2541.0,3,4,Dhanmondi
8000000,Apartment,1350.0,3,3,Mirpur
5600000,Apartment,950.0,2,2,Banasree
7000000,Apartment,1080.0,3,3,Dhanmondi
4200000,Apartment,650.0,2,2,Mohammadpur
14137500,Apartment,2175.0,3,5,Uttara
14137500,Apartment,2175.0,3,5,Uttara
14137500,Apartment,2175.0,3,5,Uttara
14137500,Apartment,2175.0,3,5,Uttara
15500000,Apartment,1500.0,3,4,Uttara
9232600,Apartment,1378.0,3,3,Adabor
4095000,Apartment,1170.0,3,2,Badda
8000000,Apartment,1200.0,3,3,Shahjahanpur
7000000,Apartment,1100.0,3,3,Shahjahanpur
55000000,Building,9000.0,18,10,BashundharaR-A
8900000,Apartment,1654.0,3,3,Uttara
3000000,Apartment,750.0,2,2,Agargaon
6800000,Apartment,1214.0,3,3,Badda
8500000,Apartment,1300.0,3,3,Dhanmondi
7900000,Apartment,1150.0,3,3,Dhanmondi
6500000,Apartment,1390.0,3,3,JatraBari
13000000,Apartment,1600.0,3,4,BashundharaR-A
12000000,Apartment,1470.0,3,4,BashundharaR-A
10500000,Apartment,1325.0,3,4,BashundharaR-A
15500000,Apartment,1465.0,3,4,Uttara
15000000,Apartment,1850.0,3,4,Baridhara
4600000,Apartment,850.0,2,2,Mohammadpur
8450000,Apartment,1200.0,3,3,Bashabo
8450000,Apartment,1200.0,3,3,Bashabo
9587500,Apartment,1375.0,3,3,Bashabo
8450000,Apartment,1200.0,3,3,Bashabo
17000000,Apartment,1900.0,5,4,Motijheel
30000000,Apartment,2947.0,5,6,Sutrapur
17000000,Apartment,1798.0,3,4,Uttara
15300000,Apartment,1800.0,3,4,Uttara
